ticker,name,market,sector33,scale
4218.T,ニチバン,プライム,化学,TOPIX Small 2
421A.T,ムービン・ストラテジック・キャリア,グロース,サービス業,-
4220.T,リケンテクノス,プライム,化学,TOPIX Small 2
4221.T,大倉工業,プライム,化学,TOPIX Small 2
4222.T,児玉化学工業,スタンダード,化学,-
4224.T,ロンシール工業,スタンダード,化学,-
4228.T,積水化成品工業,プライム,化学,TOPIX Small 2
4229.T,群栄化学工業,プライム,化学,TOPIX Small 2
4231.T,タイガースポリマー,スタンダード,化学,-
4234.T,サンエー化研,スタンダード,化学,-
4235.T,ウルトラファブリックス・ホールディングス,スタンダード,化学,-
4237.T,フジプレアム,スタンダード,化学,-
4238.T,ミライアル,スタンダード,化学,-
423A.T,ライオン事務器,スタンダード,卸売業,-
4240.T,クラスターテクノロジー,スタンダード,化学,-
4241.T,アテクト,スタンダード,化学,-
4242.T,タカギセイコー,スタンダード,化学,-
4243.T,ニックス,スタンダード,化学,-
4245.T,ダイキアクシス,スタンダード,化学,-
4246.T,ダイキョーニシカワ,プライム,化学,TOPIX Small 2
4247.T,ポバール興業,スタンダード,化学,-
4248.T,竹本容器,スタンダード,化学,-
4249.T,森六,プライム,化学,TOPIX Small 2
4251.T,恵和,プライム,化学,TOPIX Small 2
4255.T,ＴＨＥＣＯＯ,グロース,情報･通信業,-
4256.T,サインド,グロース,情報･通信業,-
4258.T,網屋,グロース,情報･通信業,-
4259.T,エクサウィザーズ,グロース,情報･通信業,-
4260.T,ハイブリッドテクノロジーズ,グロース,情報･通信業,-
4261.T,アジアクエスト,グロース,情報･通信業,-
4262.T,ニフティライフスタイル,グロース,情報･通信業,-
4263.T,サスメド,グロース,情報･通信業,-
4264.T,セキュア,グロース,情報･通信業,-
4265.T,Ｉｎｓｔｉｔｕｔｉｏｎ　ｆｏｒ　ａ　Ｇｌｏｂａｌ　Ｓｏｃｉｅｔｙ,グロース,情報･通信業,-
4270.T,ＢｅｅＸ,グロース,情報･通信業,-
4272.T,日本化薬,プライム,化学,TOPIX Mid400
4274.T,細谷火工,スタンダード,化学,-
4275.T,カーリット,プライム,化学,TOPIX Small 2
4284.T,ソルクシーズ,スタンダード,情報･通信業,-
4286.T,ＣＬホールディングス,スタンダード,サービス業,TOPIX Small 2
4287.T,ジャストプランニング,スタンダード,情報･通信業,-
4288.T,アズジェント,スタンダード,情報･通信業,-
428A.T,サイプレス・ホールディングス,スタンダード,小売業,-
4290.T,プレステージ・インターナショナル,プライム,サービス業,TOPIX Small 1
4293.T,セプテーニ・ホールディングス,スタンダード,サービス業,-
4299.T,ハイマックス,スタンダード,情報･通信業,TOPIX Small 2
429A.T,テクセンドフォトマスク,プライム,その他製品,TOPIX Small 2
4301.T,アミューズ,プライム,サービス業,TOPIX Small 2
4307.T,野村総合研究所,プライム,情報･通信業,TOPIX Large70
4308.T,Ｊストリーム,グロース,情報･通信業,-
4310.T,ドリームインキュベータ,プライム,サービス業,TOPIX Small 2
4316.T,ビーマップ,グロース,情報･通信業,-
4317.T,レイ,スタンダード,サービス業,-
4318.T,クイック,プライム,サービス業,TOPIX Small 2
431A.T,ユーソナー,グロース,情報･通信業,-
4320.T,ＣＥホールディングス,スタンダード,情報･通信業,-
4323.T,日本システム技術,プライム,情報･通信業,TOPIX Small 2
4324.T,電通グループ,プライム,サービス業,TOPIX Mid400
4326.T,インテージホールディングス,プライム,情報･通信業,TOPIX Small 2
4331.T,テイクアンドギヴ・ニーズ,プライム,サービス業,TOPIX Small 2
4334.T,ユークス,スタンダード,情報･通信業,-
4335.T,ＩＰＳホールディングス,スタンダード,情報･通信業,-
4337.T,ぴあ,プライム,サービス業,TOPIX Small 2
4341.T,西菱電機,スタンダード,サービス業,-
4343.T,イオンファンタジー,プライム,サービス業,TOPIX Small 2
4344.T,ソースネクスト,プライム,情報･通信業,TOPIX Small 2
4345.T,シーティーエス,プライム,サービス業,TOPIX Small 2
4346.T,ＮＥＸＹＺ．Ｇｒｏｕｐ,スタンダード,その他金融業,-
4347.T,ブロードメディア,スタンダード,サービス業,-
4350.T,メディカルシステムネットワーク,スタンダード,小売業,TOPIX Small 2
4351.T,山田再生系債権回収総合事務所,スタンダード,その他金融業,-
4356.T,応用技術,スタンダード,情報･通信業,-
4360.T,マナック・ケミカル・パートナーズ,スタンダード,化学,-
4361.T,川口化学工業,スタンダード,化学,-
4362.T,日本精化,プライム,化学,TOPIX Small 2
4365.T,松本油脂製薬,スタンダード,化学,-
4366.T,ダイトーケミックス,スタンダード,化学,-
4367.T,広栄化学,スタンダード,化学,-
4368.T,扶桑化学工業,プライム,化学,TOPIX Small 1
4369.T,トリケミカル研究所,プライム,化学,TOPIX Small 1
436A.T,サイバーソリューションズ,グロース,情報･通信業,-
4370.T,モビルス,グロース,情報･通信業,-
4371.T,コアコンセプト・テクノロジー,グロース,情報･通信業,-
4372.T,ユミルリンク,グロース,情報･通信業,-
4373.T,シンプレクス・ホールディングス,プライム,情報･通信業,TOPIX Small 1
4374.T,ＲＯＢＯＴ　ＰＡＹＭＥＮＴ,グロース,情報･通信業,-
4375.T,セーフィー,グロース,情報･通信業,-
4376.T,くふうカンパニーホールディングス,グロース,情報･通信業,-
4377.T,ワンキャリア,グロース,情報･通信業,-
4378.T,ＣＩＮＣ,グロース,情報･通信業,-
4379.T,Ｐｈｏｔｏｓｙｎｔｈ,グロース,情報･通信業,-
4380.T,Ｍマート,グロース,情報･通信業,-
4381.T,ビープラッツ,グロース,情報･通信業,-
4382.T,ＨＥＲＯＺ,スタンダード,情報･通信業,TOPIX Small 2
4385.T,メルカリ,プライム,情報･通信業,TOPIX Mid400
4386.T,ＳＩＧグループ,スタンダード,情報･通信業,-
4387.T,ＺＵＵ,グロース,情報･通信業,-
4388.T,エーアイ,スタンダード,情報･通信業,-
4389.T,プロパティデータバンク,グロース,情報･通信業,-
438A.T,インフキュリオン,グロース,情報･通信業,-
4390.T,アイ・ピー・エス,プライム,情報･通信業,TOPIX Small 2
4391.T,ロジザード,グロース,情報･通信業,-
4392.T,ＦＩＧ,プライム,情報･通信業,-
4393.T,バンク・オブ・イノベーション,グロース,情報･通信業,-
4394.T,エクスモーション,グロース,情報･通信業,-
4395.T,アクリート,グロース,情報･通信業,-
4396.T,システムサポートホールディングス,プライム,情報･通信業,TOPIX Small 2
4397.T,チームスピリット,グロース,情報･通信業,-
4398.T,ブロードバンドセキュリティ,スタンダード,情報･通信業,-
4401.T,ＡＤＥＫＡ,プライム,化学,TOPIX Mid400
4403.T,日油,プライム,化学,TOPIX Mid400
4404.T,ミヨシ油脂,スタンダード,食料品,-
4406.T,新日本理化,スタンダード,化学,-
4409.T,東邦化学工業,スタンダード,化学,-
4410.T,ハリマ化成グループ,プライム,化学,TOPIX Small 2
4412.T,サイエンスアーツ,グロース,情報･通信業,-
4413.T,ボードルア,プライム,情報･通信業,TOPIX Small 2
4414.T,フレクト,グロース,情報･通信業,-
4415.T,ブロードエンタープライズ,グロース,情報･通信業,-
4416.T,Ｔｒｕｅ　Ｄａｔａ,グロース,情報･通信業,-
4417.T,グローバルセキュリティエキスパート,グロース,情報･通信業,-
4418.T,ＪＤＳＣ,グロース,情報･通信業,-
4419.T,Ｆｉｎａｔｅｘｔホールディングス,グロース,情報･通信業,-
441A.T,ＮＥ,グロース,情報･通信業,TOPIX Small 2
4420.T,イーソル,スタンダード,情報･通信業,TOPIX Small 2
4421.T,ディ・アイ・システム,スタンダード,情報･通信業,-
4422.T,ＶＡＬＵＥＮＥＸ,グロース,情報･通信業,-
4424.T,Ａｍａｚｉａ,グロース,情報･通信業,-
4425.T,Ｋｕｄａｎ,グロース,情報･通信業,-
4427.T,ＥｄｕＬａｂ,グロース,情報･通信業,-
4428.T,シノプス,グロース,情報･通信業,-
4429.T,リックソフト,グロース,情報･通信業,-
442A.T,クラシコ,グロース,繊維製品,-
4430.T,東海ソフト,スタンダード,情報･通信業,-
4431.T,スマレジ,グロース,情報･通信業,-
4432.T,ウイングアーク１ｓｔ,プライム,情報･通信業,TOPIX Small 1
4433.T,ヒト・コミュニケーションズ・ホールディングス,プライム,サービス業,TOPIX Small 2
4434.T,サーバーワークス,スタンダード,情報･通信業,TOPIX Small 2
4436.T,ミンカブ・ジ・インフォノイド,グロース,情報･通信業,-
4437.T,ｇｏｏｄｄａｙｓホールディングス,グロース,情報･通信業,-
4438.T,Ｗｅｌｂｙ,グロース,情報･通信業,-
4439.T,東名,スタンダード,情報･通信業,-
4440.T,ヴィッツ,スタンダード,情報･通信業,-
4441.T,トビラシステムズ,スタンダード,情報･通信業,-
4442.T,バルテス・ホールディングス,グロース,情報･通信業,-
4443.T,Ｓａｎｓａｎ,プライム,情報･通信業,TOPIX Small 1
4444.T,インフォネット,グロース,情報･通信業,-
4445.T,リビン・テクノロジーズ,グロース,情報･通信業,-
4446.T,Ｌｉｎｋ−Ｕグループ,スタンダード,情報･通信業,-
4447.T,ピー・ビーシステムズ,グロース,情報･通信業,-
4448.T,ｋｕｂｅｌｌ,グロース,情報･通信業,-
4450.T,パワーソリューションズ,グロース,情報･通信業,-
4452.T,花王,プライム,化学,TOPIX Large70
4461.T,第一工業製薬,プライム,化学,TOPIX Small 2
4462.T,石原ケミカル,プライム,化学,TOPIX Small 2
4463.T,日華化学,スタンダード,化学,-
4464.T,ソフト９９コーポレーション,スタンダード,化学,-
4465.T,ニイタカ,スタンダード,化学,-
446A.T,ノースサンド,グロース,サービス業,-
4471.T,三洋化成工業,プライム,化学,TOPIX Small 1
4475.T,ＨＥＮＮＧＥ,グロース,情報･通信業,-
4476.T,ＡＩ　ＣＲＯＳＳ,グロース,情報･通信業,-
4477.T,ＢＡＳＥ,グロース,情報･通信業,-
4478.T,フリー,グロース,情報･通信業,-
4479.T,マクアケ,グロース,情報･通信業,-
4480.T,メドレー,プライム,情報･通信業,TOPIX Small 1
4481.T,ベース,プライム,情報･通信業,TOPIX Small 2
4482.T,ウィルズ,グロース,情報･通信業,-
4483.T,ＪＭＤＣ,プライム,情報･通信業,TOPIX Small 1
4484.T,ランサーズ,グロース,情報･通信業,-
4486.T,ユナイトアンドグロウ,グロース,情報･通信業,-
4487.T,スペースマーケット,グロース,情報･通信業,-
4488.T,ＡＩ　ｉｎｓｉｄｅ,グロース,情報･通信業,-
4490.T,ビザスク,グロース,情報･通信業,-
4491.T,コンピューターマネージメント,スタンダード,情報･通信業,-
4492.T,ゼネテック,スタンダード,情報･通信業,-
4493.T,サイバーセキュリティクラウド,グロース,情報･通信業,-
4495.T,アイキューブドシステムズ,グロース,情報･通信業,-
4496.T,コマースＯｎｅホールディングス,グロース,情報･通信業,-
4498.T,サイバートラスト,グロース,情報･通信業,-
4499.T,Ｓｐｅｅｅ,スタンダード,情報･通信業,-
4502.T,武田薬品工業,プライム,医薬品,TOPIX Core30
4503.T,アステラス製薬,プライム,医薬品,TOPIX Large70
4506.T,住友ファーマ,プライム,医薬品,TOPIX Mid400
4507.T,塩野義製薬,プライム,医薬品,TOPIX Large70
4512.T,わかもと製薬,スタンダード,医薬品,-
4516.T,日本新薬,プライム,医薬品,TOPIX Mid400
4519.T,中外製薬,プライム,医薬品,TOPIX Large70
4521.T,科研製薬,プライム,医薬品,TOPIX Small 1
4523.T,エーザイ,プライム,医薬品,TOPIX Mid400
4524.T,森下仁丹,スタンダード,医薬品,-
4526.T,理研ビタミン,プライム,食料品,TOPIX Small 2
4527.T,ロート製薬,プライム,医薬品,TOPIX Mid400
4528.T,小野薬品工業,プライム,医薬品,TOPIX Mid400
4531.T,有機合成薬品工業,スタンダード,化学,-
4534.T,持田製薬,プライム,医薬品,TOPIX Small 2
4536.T,参天製薬,プライム,医薬品,TOPIX Mid400
4538.T,扶桑薬品工業,プライム,医薬品,TOPIX Small 2
4539.T,日本ケミファ,スタンダード,医薬品,-
4540.T,ツムラ,プライム,医薬品,TOPIX Mid400
4543.T,テルモ,プライム,精密機器,TOPIX Large70
4544.T,Ｈ．Ｕ．グループホールディングス,プライム,サービス業,TOPIX Mid400
4547.T,キッセイ薬品工業,プライム,医薬品,TOPIX Small 1
4548.T,生化学工業,プライム,医薬品,TOPIX Small 2
4549.T,栄研化学,プライム,医薬品,TOPIX Small 1
4552.T,ＪＣＲファーマ,プライム,医薬品,TOPIX Small 1
