ticker,name,score,roe,op_margin,net_margin,equity_ratio,per,pbr,price,sector33,market,scale
3916.T,デジタル・インフォメーション・テクノロジー,75.2,0.1875071633237822,0.1269330565646082,0.0848988064348728,0.72,15.65592945834083,,870.0,情報･通信業,プライム,TOPIX Small 2
7864.T,フジシールインターナショナル,75.1,0.1280819029665641,0.0939738785407252,0.0948556155626584,0.713,7.575562037013138,0.970854517367876,2935.0,その他製品,プライム,TOPIX Small 1
9793.T,ダイセキ,75.1,0.0339542309739223,0.227140902872777,0.1570998632010944,0.781,,,,サービス業,プライム,TOPIX Small 1
3939.T,カナミックネットワーク,75.1,0.1337325349301397,0.3190810465858328,0.2137843012125079,0.715,34.34844192634561,,485.0,情報･通信業,プライム,TOPIX Small 2
5013.T,ユシロ,75.1,0.0999666012608024,0.0877357568650444,0.0935991400371347,0.735,8.142971576941138,0.8042164073241527,2948.0,石油･石炭製品,スタンダード,TOPIX Small 2
4222.T,児玉化学工業,75.0,0.7769817425467992,0.0323914541695382,0.2845466526412517,0.423,0.4513700173654837,0.3723427521651649,681.0,化学,スタンダード,-
3922.T,ＰＲ　ＴＩＭＥＳ,75.0,0.2584366576819407,0.3794259375654724,0.2510999371464488,0.789,13.599279806447983,3.5730124471513465,2417.0,情報･通信業,プライム,TOPIX Small 2
5843.T,ニッポンインシュア,75.0,0.1443905817174515,0.2858527131782946,0.2020348837209302,0.514,15.606976105465533,,2273.0,その他金融業,スタンダード,-
4494.T,,75.0,0.0602236567453634,0.1975297741020278,0.1328374354256848,,,,,,,
9790.T,福井コンピュータホールディングス,75.0,0.1433938426757098,0.4361376328589443,0.2589923737464721,0.817,14.930738628193453,2.141128921393418,3115.0,情報･通信業,プライム,TOPIX Small 2
483A.T,テラテクノロジー,75.0,0.1496549219033781,0.1168667087807959,0.0867551063381764,0.764,8.489969988943294,1.2727692498949226,2150.0,情報･通信業,スタンダード,-
4345.T,シーティーエス,74.9,0.1710174455622055,0.2642974817604142,0.210716246960069,0.762,12.941899784814018,2.212180127160948,842.0,サービス業,プライム,TOPIX Small 2
3787.T,テクノマセマティカル,74.9,0.0469094922737306,0.0642335766423357,0.1240875912408759,0.931,9.1978287092883,0.4364063014208245,305.0,情報･通信業,スタンダード,-
9049.T,京福電気鉄道,74.9,0.1166030534351145,0.1626234796048652,0.1231772058329413,0.538,7.317311132069335,0.935995906577902,6750.0,陸運業,スタンダード,-
3969.T,エイトレッド,74.8,0.1276292335115864,0.3614748449345279,0.2467263955892488,0.801,14.53366792137181,1.8808183589521543,1390.0,情報･通信業,スタンダード,-
2359.T,コア,74.8,0.1390216813945627,0.1439393939393939,0.108510477913463,0.735,9.68562874251497,1.346962568180872,1941.0,情報･通信業,プライム,TOPIX Small 2
3023.T,ラサ商事,74.8,0.1014808176503222,0.1048898975213644,0.0843232509485479,0.711,8.190988567585743,0.8217773239835734,1827.0,卸売業,スタンダード,TOPIX Small 2
7749.T,メディキット,74.8,0.0642568564160663,0.1796392077709095,0.1264034313107102,0.878,13.519406890536414,0.8634669901830921,2790.0,精密機器,スタンダード,-
7902.T,ソノコム,74.6,0.0325342465753424,0.1224188790560472,0.1120943952802359,0.921,12.78321011209158,0.4173983467599064,1072.0,その他製品,スタンダード,-
6538.T,ディスラプターズ,74.6,0.2528821123094087,0.1419632381697301,0.1329683222526398,0.635,7.125676488274204,1.8039275384381184,237.0,サービス業,スタンダード,-
4507.T,塩野義製薬,74.6,0.1216690734519231,0.3336655479439718,0.410583236770954,0.654,11.89913317572892,1.4488874524023554,2869.0,医薬品,プライム,TOPIX Large70
4028.T,石原産業,74.6,0.1287835389927077,0.1231592606699936,0.1074004015571638,0.537,6.674640047840287,0.8609104528531379,2902.0,化学,プライム,TOPIX Small 1
6272.T,レオン自動機,74.6,0.0905206446518972,0.1231494263816823,0.0927785976103203,0.791,10.4542626011201,0.9488964058665896,1512.0,機械,プライム,TOPIX Small 2
343A.T,ＩＡＣＥトラベル,74.6,0.1233100233100233,0.2500829187396352,0.1754560530679933,0.743,12.577430649070832,1.5567185572852429,1401.0,サービス業,スタンダード,-
4686.T,ジャストシステム,74.6,0.1271569156106767,0.4366106959138115,0.29296321459769,0.87,16.234733392910336,2.0643492565095998,3815.0,情報･通信業,プライム,TOPIX Small 1
3636.T,三菱総合研究所,74.5,0.0956489334071121,0.1280539058301525,0.1167132876768957,0.564,8.44368397559887,,4540.0,情報･通信業,プライム,TOPIX Small 1
3925.T,ダブルスタンダード,74.5,0.1657433747567001,0.2455064194008559,0.1579172610556348,0.905,14.801708358755338,2.454521540298266,1213.0,情報･通信業,プライム,TOPIX Small 2
3976.T,シャノン,74.5,0.1387434554973822,0.2338709677419354,0.2137096774193548,0.609,20.964749536178108,,565.0,情報･通信業,グロース,-
6382.T,トリニティ工業,74.5,0.0762856169826314,0.0818788501026694,0.0689938398357289,0.785,7.528042708895687,0.5846291448110088,1255.0,機械,スタンダード,-
6432.T,竹内製作所,74.5,0.151229036830984,0.1672866248823707,0.1254860531595674,0.83,12.093084063276246,1.82858724338002,7400.0,機械,プライム,TOPIX Small 1
6484.T,ＫＶＫ,74.4,0.0710714285714285,0.0877374672319492,0.0708437166251335,0.848,8.798212519687924,0.6260376404479739,2402.0,機械,スタンダード,-
7162.T,アストマックス,74.4,0.2466271592485184,0.1043233826906326,0.0774408108322115,0.354,1.753337318190875,0.4584925321292116,264.0,電気･ガス業,スタンダード,-
9467.T,アルファポリス,74.3,0.1482999295639367,0.2080674292594822,0.1394340758579169,0.783,12.532931878057962,1.8589159115014608,999.0,情報･通信業,グロース,-
4530.T,,74.3,0.0650165934834099,0.1099040632054176,0.1175287074295809,0.794,,,,,,
2349.T,エヌアイデイ,74.3,0.1030605099476871,0.1275919479340093,0.0946723172392916,0.79,10.561473978344395,1.0886049745512147,2419.0,情報･通信業,スタンダード,-
9746.T,ＴＫＣ,74.2,0.0736624905157577,0.2376081153230112,0.1700160170848905,0.821,22.348872950819672,,3490.0,情報･通信業,プライム,TOPIX Small 1
7131.T,のむら産業,74.2,0.1548974943052392,0.1459093277748827,0.1063053673788431,0.538,11.655011655011656,,3600.0,卸売業,スタンダード,-
5287.T,イトーヨーギョー,74.1,0.0802005012531328,0.0854309687261632,0.0813628273582507,0.706,7.536764705882353,0.6066120715802245,820.0,ガラス･土石製品,スタンダード,-
5244.T,ｊｉｇ．ｊｐ,74.1,0.2298964968152866,0.1350557036429499,0.0789419725240926,0.669,6.227501799856011,1.418730523208135,173.0,情報･通信業,グロース,-
7173.T,東京きらぼしフィナンシャルグループ,74.0,0.1000307009257509,,0.2125693810159488,0.057,1.303739368143223,0.1479366620453601,1798.0,銀行業,プライム,TOPIX Small 1
6741.T,日本信号,74.0,0.1014028827315981,0.1025764655346231,0.1016384532440322,0.664,8.42433697347894,0.8542625848262018,1566.0,電気機器,プライム,TOPIX Small 2
6730.T,アクセル,74.0,0.0895718030876784,0.1135371179039301,0.0839246724890829,0.843,10.63231026294961,0.958527245482871,1209.0,電気機器,スタンダード,TOPIX Small 2
7818.T,トランザクション,74.0,0.1033590469680695,0.2132704614348265,0.1426069383630852,0.84,36.85615158793702,,1381.0,その他製品,プライム,TOPIX Small 2
1964.T,中外炉工業,74.0,0.1482799148692862,0.0771188256723454,0.1250401800064288,0.608,6.3150535963958365,0.9429016784345744,4065.0,建設業,プライム,TOPIX Small 2
2114.T,フジ日本,74.0,0.1152304609218436,0.1249516577013676,0.1132088738881271,0.72,9.95698582125219,1.1491505479149813,625.0,食料品,スタンダード,-
7991.T,マミヤ・オーピー,73.9,0.0655511735651108,0.0901301933754547,0.0819452421979705,0.652,6.265830418526113,0.4119925928569446,1039.0,機械,スタンダード,-
5038.T,ｅＷｅＬＬ,73.9,0.0969485060394151,0.4554039874081846,0.3200419727177335,0.846,96.40897755610972,,1933.0,情報･通信業,グロース,-
6648.T,かわでん,73.9,0.1443055418840437,0.1554112717526707,0.1106790985617757,0.733,10.464227198252322,1.5102072988098052,1916.0,電気機器,スタンダード,-
1717.T,明豊ファシリティワークス,73.9,0.153833524872763,0.2075564278704612,0.153254824991822,0.71,11.510071312398347,1.7837753994105785,920.0,サービス業,スタンダード,-
4673.T,川崎地質,73.8,0.0805763073639274,0.2342436974789916,0.1586134453781512,0.472,9.019502146583756,,4685.0,サービス業,スタンダード,-
5351.T,品川リフラ,73.8,0.2248954065128315,0.0765677570356367,0.1466821951411628,0.461,3.4316213142007173,0.8368004437901385,1961.0,ガラス･土石製品,プライム,TOPIX Small 1
6364.T,ＡＩＲＭＡＮ,73.8,0.1238381871293263,0.1291993381771095,0.1006402417092295,0.685,9.268744816820332,1.1372887037303068,1900.0,機械,プライム,TOPIX Small 2
3723.T,日本ファルコム,73.8,0.0640811011904761,0.6312703583061889,0.4488599348534202,0.933,40.947399011915145,,2818.0,情報･通信業,グロース,-
6535.T,アイモバイル,73.7,0.1421905983902951,0.1758121615993336,0.1269262807163682,0.494,12.074517019319227,,525.0,サービス業,プライム,TOPIX Small 2
8111.T,ゴールドウイン,73.7,0.1846297672779101,0.1880435731114924,0.1752087029872887,0.769,12.730427856167502,2.364797023790651,2237.5,繊維製品,プライム,TOPIX Mid400
9247.T,ＴＲＥホールディングス,73.7,0.1727514747792229,0.1874391594776946,0.123611157732201,0.484,6.860400353831537,1.1879098686151264,2094.0,サービス業,プライム,TOPIX Small 1
6196.T,ストライクグループ,73.7,0.0928621624334906,0.2771900996200062,0.1899969189688815,0.815,40.50435865504359,,1301.0,サービス業,プライム,TOPIX Small 1
4318.T,クイック,73.7,0.214562154909954,0.1350960971583539,0.122568093385214,0.747,9.985157198758602,2.143436450005793,740.0,サービス業,プライム,TOPIX Small 2
2325.T,ＮＪＳ,73.6,0.0960491137736409,0.3849049501223414,0.2738565782044043,0.759,14.901691366506364,1.4351654930132174,4555.0,サービス業,プライム,TOPIX Small 2
8934.T,サンフロンティア不動産,73.6,0.1327917331206805,0.2184299165252448,0.1377118096534376,0.453,7.484134732731267,1.0588108341426568,2453.0,不動産業,プライム,TOPIX Small 1
6042.T,ニッキ,73.6,0.0684146428827279,0.1192145862552594,0.1030316107454957,0.573,7.813873532456877,0.5365526492287056,4000.0,輸送用機器,スタンダード,-
4362.T,日本精化,73.6,0.084519946554686,0.158036454018227,0.1310214226535684,0.785,12.728530487202294,1.08716754028344,2576.0,化学,プライム,TOPIX Small 2
373A.T,リップス,73.5,0.0624352331606217,0.1626838235294117,0.1107536764705882,0.893,16.236319200935075,,1528.0,化学,グロース,-
1921.T,巴コーポレーション,73.5,0.0839388016445373,0.1361620554490572,0.1781637149151669,0.598,10.461013759849465,0.8234281270828705,1779.0,建設業,スタンダード,-
6209.T,リケンＮＰＲ,73.4,0.0826707843911524,0.0787608666331522,0.0859950709319862,0.7,7.601901913416925,0.6655018286613931,3965.0,機械,プライム,TOPIX Small 1
6035.T,アイ・アールジャパンホールディングス,73.4,0.1466840901666122,0.2089236280736036,0.1462302556586875,0.816,14.093694406009092,2.068765414188307,713.0,サービス業,スタンダード,TOPIX Small 2
9685.T,ＫＹＣＯＭホールディングス,73.4,0.1000752445447705,0.0827796234772978,0.0736434108527131,0.599,5.662535748331744,0.5675629192226108,594.0,情報･通信業,スタンダード,-
5575.T,Ｇｌｏｂｅｅ,73.4,0.1978021978021978,0.2130376344086021,0.1451612903225806,0.472,15.3538678579826,,653.0,情報･通信業,グロース,-
5195.T,バンドー化学,73.4,0.1137910242053579,0.1012351476223617,0.0886153433341439,0.702,8.698194861398106,0.9817554544414424,2231.0,ゴム製品,プライム,TOPIX Small 2
9635.T,武蔵野興業,73.3,0.0905204928337943,0.0511278195488721,0.2706766917293233,0.628,7.399343957734622,0.670401346588817,2549.0,サービス業,スタンダード,-
9404.T,日本テレビホールディングス,73.3,0.0550557035660562,0.1431243265114013,0.1171859840055489,0.776,12.542201955539966,0.7112345470277581,2860.5,情報･通信業,プライム,TOPIX Mid400
1780.T,ヤマウラ,73.2,0.1208938120702826,0.1050930266989093,0.0780980111533336,0.727,8.671211577562493,1.048263497296203,1450.0,建設業,プライム,TOPIX Small 2
3834.T,朝日ネット,73.2,0.0986420506560878,0.1324998150477176,0.0956573204113338,0.903,12.406847935548845,1.2176319430717533,616.0,情報･通信業,プライム,TOPIX Small 2
3435.T,サンコーテクノ,73.2,0.0782809657274917,0.0823988970588235,0.0731617647058823,0.694,7.076128006360564,0.564888827181308,1424.0,金属製品,スタンダード,-
2329.T,東北新社,73.2,0.0801625117970674,0.0617936298253339,0.1460443270218699,0.85,10.276679841897232,0.83321315835857,520.0,情報･通信業,スタンダード,-
5945.T,天龍製鋸,73.1,0.0387793211060803,0.1287569573283859,0.1125046382189239,0.911,14.58505978453889,0.5629645199836412,2464.0,金属製品,スタンダード,-
4172.T,Ｈｉクラテス,73.1,0.0644347626691125,0.2963252541047693,0.2197028928850664,0.899,17.21733618572221,1.1099079588521927,2173.0,情報･通信業,スタンダード,-
6543.T,日宣,73.0,0.165375968023982,0.0748341305354112,0.1021447307514272,0.696,6.962687434615831,1.1804467567274626,1198.0,サービス業,スタンダード,-
6342.T,太平製作所,73.0,0.0604888827510012,0.0897939927661582,0.0688787545211511,0.758,8.330865367529467,0.5053853271170758,2813.0,機械,スタンダード,-
4828.T,ビジネスエンジニアリング,73.0,0.3042747806608176,0.2622944112593077,0.2000654610915637,0.747,13.438493519197849,4.078830166270784,1099.0,情報･通信業,プライム,TOPIX Small 2
2185.T,シイエム・シイ,73.0,0.0609058454127059,0.1782120175867122,0.1383488031265266,0.812,16.8141592920354,,1843.0,サービス業,スタンダード,-
9560.T,プログリット,73.0,0.1892313694888802,0.2103841536614646,0.1455582232893157,0.542,19.28972917731221,,755.0,サービス業,グロース,-
8053.T,住友商事,73.0,0.1267823601935649,,0.0818199275778598,0.339,3.155743453084614,0.4058368355549142,1575.0,卸売業,プライム,TOPIX Large70
7373.T,アイドマ・ホールディングス,72.9,0.1095746081917555,0.2097130242825607,0.1147902869757174,0.71,21.777936451267404,,1220.0,サービス業,グロース,-
6643.T,戸上電機製作所,72.9,0.1094875573018991,0.121902036037208,0.0870031874064919,0.722,9.935948616951435,1.0752502356910114,5600.0,電気機器,スタンダード,-
5985.T,サンコール,72.9,0.1814754194189513,0.1364341382149627,0.1188939739195373,0.596,8.072383182128572,1.4652241660174234,1655.0,金属製品,スタンダード,TOPIX Small 2
3937.T,Ｕｂｉｃｏｍホールディングス,72.8,0.1478838174273859,0.2176234979973297,0.1486982643524699,0.755,13.594344752582924,2.014260967650969,1000.0,情報･通信業,スタンダード,TOPIX Small 2
8783.T,ａｂｃ,72.8,0.2654052936311001,-0.8984641638225256,2.1902730375426622,0.643,1.1698880976602235,,92.0,その他金融業,スタンダード,-
8572.T,アコム,72.8,0.1017758209737301,0.2972796105522802,0.2358095283217207,0.445,9.252409753943908,1.0247080089614973,470.2999877929688,その他金融業,スタンダード,TOPIX Mid400
9248.T,人・夢・技術グループ,72.7,0.1040239354782759,0.1452139889476019,0.0967689887459158,0.439,5.695296148055668,,1551.0,サービス業,スタンダード,TOPIX Small 2
1799.T,第一建設工業,72.7,0.0699178067521619,0.1151775744546106,0.0870456477176141,0.865,11.90679267169322,0.8269867824290189,3490.0,建設業,スタンダード,-
3835.T,ｅＢＡＳＥ,72.7,0.1392508143322475,0.2721049629207073,0.195094124358243,0.91,17.71105308964317,2.427387129480528,407.0,情報･通信業,プライム,TOPIX Small 2
7730.T,マニー,72.7,0.0687951148055982,0.316465913324227,0.2420216068545883,0.922,44.08792319353209,,1745.0,精密機器,プライム,TOPIX Small 1
9753.T,アイエックス・ナレッジ,72.7,0.148013816925734,0.0906328282206069,0.0703872530902221,0.709,7.236915522821114,1.0719185441081671,1297.0,情報･通信業,スタンダード,-
